1339249,国产香蕉,1187,水果,,香蕉类,2.8,3.4,3.1,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339248,南美、菲律宾香蕉,1187,水果,,香蕉类,3.0,3.8,3.4,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339247,泰国香蕉,1187,水果,,香蕉类,8.6,8.7,8.65,,帝王蕉,斤,2022-09-27 00:00:00,,138,,admin,,,
1339246,晓蜜25号,1187,水果,,甜瓜类,2.2,2.5,2.35,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339245,玉菇,1187,水果,,甜瓜类,2.4,2.8,2.6,,奶香蜜,斤,2022-09-27 00:00:00,,138,,admin,,,
1339244,网纹,1187,水果,,甜瓜类,3.0,5.0,4.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339343,姜,1186,蔬菜,,,2.0,4.0,3.0,鲁,姜头\整,斤,2022-09-27 00:00:00,,138,,admin,,,
1339342,大蒜,1186,蔬菜,,,2.2,3.2,2.7,豫苏鲁,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339341,蒜米,1186,蔬菜,,,2.5,3.3,2.9,鲁,机剥\手工,斤,2022-09-27 00:00:00,,138,,admin,,,
1339340,大葱,1186,蔬菜,,,2.3,2.7,2.5,冀鲁,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339339,小葱,1186,蔬菜,,,2.0,3.0,2.5,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339338,蒜苗,1186,蔬菜,,,2.5,5.5,4.0,鲁豫,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339337,蒜黄,1186,蔬菜,,,4.0,4.5,4.25,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339336,青蒜,1186,蔬菜,,,4.0,4.2,4.1,甘,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339335,平菇,1186,蔬菜,,,3.0,6.0,4.5,冀京,小叶,斤,2022-09-27 00:00:00,,138,,admin,,,
1339334,香菇,1186,蔬菜,,,3.5,7.0,5.25,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339333,白玉菇,1186,蔬菜,,,4.5,5.5,5.0,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339332,口蘑,1186,蔬菜,,,7.0,9.0,8.0,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339331,杏鲍菇,1186,蔬菜,,,3.5,4.0,3.75,苏豫津,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339330,金针菇,1186,蔬菜,,,4.0,5.0,4.5,辽鲁,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339329,油菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339328,小白菜,1186,蔬菜,1199,水菜,1.0,1.2,1.1,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339327,油麦菜,1186,蔬菜,1199,水菜,1.5,1.8,1.65,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339326,奶白菜,1186,蔬菜,1199,水菜,1.0,1.2,1.1,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339325,散生菜,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339324,香葱,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339303,穿心莲,1186,蔬菜,1199,水菜,2.5,2.8,2.65,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339302,木耳菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339301,凤梨,1187,水果,1211,其他类,2.3,2.4,2.35,国产,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339300,圣女果,1187,水果,1211,其他类,5.5,6.5,6.0,,千禧,斤,2022-09-27 00:00:00,,138,,admin,,,
1339299,百香果,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339298,冬枣,1187,水果,1211,其他类,2.5,7.0,4.75,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339297,人参果,1187,水果,1211,其他类,5.0,6.0,5.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339296,火龙果,1187,水果,1211,其他类,3.5,7.5,5.5,,红,斤,2022-09-27 00:00:00,,138,,admin,,,
1339295,火龙果,1187,水果,1211,其他类,3.0,4.5,3.75,,白,斤,2022-09-27 00:00:00,,138,,admin,,,
1339294,板栗,1187,水果,1211,其他类,3.5,4.0,3.75,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339293,油栗,1187,水果,1211,其他类,7.0,10.0,8.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339292,木瓜,1187,水果,1211,其他类,5.2,5.4,5.3,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339291,磨盘柿子,1187,水果,1211,其他类,2.4,2.8,2.6,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339290,脆皮柿子,1187,水果,1211,其他类,1.5,1.9,1.7,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339289,甘蔗,1187,水果,1211,其他类,1.4,1.6,1.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339288,柠檬,1187,水果,1211,其他类,4.5,5.0,4.75,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339287,石榴,1187,水果,1211,其他类,4.0,7.0,5.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339286,山楂,1187,水果,1211,其他类,3.0,5.0,4.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339285,山楂,1187,水果,1211,其他类,3.5,4.5,4.0,,小金星,斤,2022-09-27 00:00:00,,138,,admin,,,
1339284,青皮核桃,1187,水果,1211,其他类,1.3,1.4,1.35,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339363,小米椒,1186,蔬菜,,,5.0,7.0,6.0,云,,斤,2022-09-27 00:00:00,,138,,admin,,,
